source,label,message_idx,text
국민어장,음란채팅,chat0368,"['과자', '자전거', '거지', '지금', '금방', '방귀', '귀신', '신세계', '계피', '피자나라치킨공주', '주입식교육받고지방대', '대한사람대한으로길이보전하세', '세계최고미드라이너', '너는아냐', '페이커', '이겼다', 'ㅈ ㅈ', 'ㅂㅇ', '어디냐', '학교', '화장실에서 다리좀 찍어보내줘', '싫어', 'ㅇㅋ 샤워 설거지 빨래 중 어떤거 먼저할까', '샤워', '타이밍.. ㅇㅋ', 'ㅇㅇ?', '야', '왜', '머하냐', '이제 집에가려고', '왜 이제끝남?', '학원끝남', '넌 공부말고 젤 많이하는게 머냐', '걷기']"
국민어장,음란채팅,chat0370,"['양쪽가슴 쌔게주물러도되요?', '?', '그쪽 가슴 빨아도되냐구요!', '왜요?', '왜라뇨 만지고싶으니까요! 주그러우니까…', '저 학생인데요', '학생가슴이 더 맛있어….말랑말랑해, 그쪽도 자위할거아니에요…', '??, 저 중학생이에요', '자위한번도안해봤어요?, 밑에 만져보고 흥분느껴본적없어요?']"
국민어장,음란채팅,chat0371,"['찌찌주세요♡', '싫어요', '그럼 그냥 만질게요…(주물..주물럭 쭈물…), 부드럽네요…', '??', '이미 젖은거다알아요', '뭔개솔', '그럼 젖못만지게할거에요?, 가슴 좀 주물러보는게어때서요..', '본인꺼 주물러봐']"
국민어장,음란채팅,chat0374,"['야한얘기 ^~^', '?', '제목아무얘기하닌가요?', '맞아요', '아그럼야한얘기두데요?, 폰섹?', '안돼요']"
국민어장,음란채팅,chat0382,"['안뇽ㅎㅎ', '안뇽', '학교아냥?', '학교야', 'ㅋㅋㅋㅋ이거하구있어도됭?', '몰래하고 있어요', '꿀잼이넹ㅋㅋ 여기서 만나서 논적도 있어?', '아뇨 처음해봐요', '옼ㅋㅋㅋ글쿠나 응큼이야?', '어떤 앱인지 몰라요', '그냥 랜쳇이지, 구걸하구 야하구 만나구 하는ㅎㅎ', '다른 랜챗도 다 그래요?', '웅 그친, 그칭', '그렇구나', '그런건 별룬가보넹', '여기서 만나서 논적도 있어요?', '조금', '그러쿤요', '웅 호기심에 만나는 사람두 있구', 'ㅎㅎㅎ', '너눈 야한거는 별룬가봐 야덩두 안보나보넹', '잘 안봐요', '보깅하구낭, 자위하나보넹, 손? 풀?', '잘 안해요', '옹 가끔?', 'ㅎㅎㅎㅎ', 'ㅋㅋㅋㅋㅋ다들 비슷하지 멍, 요즘은 다들 프리하니깐ㅎㅎ', '맞아요 그런거 같아요', '그칭 그냥 이왕 푸는거 잼게 놀자 라는 마인드가 생기더라ㅎㅎ', '그러쿤용', '웅ㅎㅎ 아직 경험 없나보넹, 동양봐?', '그냥 이것저것 ;ㅂ;', '엌ㅋㅋㅋ궁금해지잖어ㅋㅋㅋ 해보고 싶은거 있어?', '뭐 없어요 ㅎㅎ히히', 'ㅋㅋㅋㅋ 거짓말, 애무나 플레이나 호기심 많을거 같은뎅, 뭐 넣엉?', '안넣어용', '비비기만해? 진동기? ㅎㅎ', '더럽당', '머강? 그런거 하는게?', 'ㅇㅇㅇ;;']"
국민어장,음란채팅,chat0384,"['학교 안갔어?', '학교에요', '수업 안하고 있엉?', '몰래 하고 있어요', '오늘 속옷 무슨색이야', 'ㅎㅎㅎ', '왜?', '알려주기 시른디요']"
국민어장,음란채팅,chat0386,"['안뇽ㅎㅎ', '안뇽', '학교아냥?', '학교야', 'ㅋㅋㅋㅋ이거하구 있어두 됭?', '몰래 하고 있어요', '꿀잼이넹ㅋㅋㅋ 여기서 만나서 논적두 있어?', '아뇨 처음해봐요', '옼ㅋㅋㅋ 글쿠나 응큼이야?', '어떤 앱인지 몰라요', '그냥 랜챗이지 구걸하구 야하구 만나구 하는ㅎㅎ', '다른 랜챗도 다 그래요?', '웅 그칭', '그렇구나', '그런건 별룬가보넹', '여기서 만나서 논적도 있어요?', '조금 ㅎㅎ', '그러쿤용', '웅 호기심에 만나는 사람두 있구ㅎㅎ', 'ㅎㅎㅎ', '너눈 야한거는 별룬가봐', '그런거 같아요', '야동도 안보나보넹', '잘 안봐요', '보긴하는구나 자위하나보넹 손? 풀?', '잘 안해요', '옹 가끔?', 'ㅎㅎㅎㅎ', 'ㅋㅋㅋㅋ 다들 비슷하지 뭐 요즘은 다들 프리하니깐', '맞아요 그런거 같아요', '그칭 그냥 이왕 푸는거 잼게 놀자라는 마인드가 생기더라ㅎㅎㅎ', '그러쿤용', '웅ㅎㅎ 아직 경험 없나보넹 동양봐?', '그냥 이것저것', '엌ㅋㅋㅋㅋ궁금해지잖어 해보고 싶은거 있어?', '뭐 없어요ㅎㅎㅎ', 'ㅋㅋㅋㅋㅋ거짓말 애무나 플레이나 호기심 많을거 같은뎅 뭐 넣엉?', '안넣어용', '비비기만 해? 진동기?ㅎㅎ', '더럽당', '뭐강? 그런거하는게?', 'ㅇㅇㅇㅇ;;;']"
국민어장,음란채팅,chat0387,"['안녕', 'ㅎㅇ', '고3?', '중3', 'ㅋㅋㅋ아항, 가슴커?ㅋ', '아뇨', '몇컵이야?', '몰라도돼요', '왜~, 까칠해ㅋㅋ, 왜캥ㅎ', '그냥 그러네용ㅎㅎ', 'ㅋㅋㅋㅋㅋㅋ, 야한거싫어해?', '야한거 어떤거요?', '가슴이야기나, 섹스?, 사진같은거ㅎ ', '별로 안좋아해요', '아항ㅋㅋ, 경험이없나?', 'ㅎㅎㅎ', '없나보네', 'ㅎㅎ왜요', '걍, 궁금해사, 그래, 자위는해봣지?', '딴 얘기해요', 'ㅋㅋㅋ뭐', '아무거나']"
국민어장,음란채팅,chat0390,"['ㅎㅇ', 'ㅎㅇㅇ', '야한, 얘기조아함, ?, ??', '별로 안좋아해요', '아네', 'ㅎㅎ', '남자꺼, 안궁금함, ?', '별로 안궁금해용', '예, ㅎㅎ', 'ㅎㅎㅎ']"
국민어장,음란채팅,chat0395,"['야한챗할래요?', '야한챗', 'ㅎㅎ19살이야?', '아뇨 중학생이에여', '아하 몇학년?', 3, '오옹 교복줄여입어?', '어뇨']"
국민어장,음란채팅,chat0398,"['무슨 이야기 할래요?', '무슨 이야기 하고싶어여?', '성에 대한 이야기는 안되요?', '성에 대한 어떤 이야기요', '상항극 할래요?', '싫어요 안할래여', '그럼 성에 대한 이야기 해요', '어떤', '자위…, 자위를 많이 하는게 좋아요? 누나', '나 중3인데 누나라녀', '나이가…', 16]"
국민어장,음란채팅,chat0399,"['저랑 야상극 할래요?', '그게 뭐에요', '야한면서 상항극 하는 거에요', '안할래요']"
국민어장,음란채팅,chat0402,"['안뇽 가슴보여줘', '안녕하세요', '안녕ㅎㅎ 가슴보여줘', '싫어요', '아 왜 ㅠㅠ그러면 다리', '다리도 싫어요', '힝', '?', '보고 싶은데']"
국민어장,음란채팅,chat0419,"['네 같이 아무 얘기나 해요 안녕하세요', '안녕하세요', '몇 살이세요?', '저 아직 학생이에요', '저는 19살이에요', '엇 저는 16살이어요', '저보다 3살 어리시네요', '그러네용', '같이 친해지실래요?', '좋아요', '뭐해?', '그냥 있어요. 학원가려구요', '그래', 'ㅎㅎㅎ', '그럼 톡 못하네', '몰래몰래 할라구용', '언제 끝나?', '8시 지나서?', '늦게 끝났네', '아직 안 끝났음', '그럼 기다릴게 끝날때까지', '끝나고 모하려궁', '같이 대화하고 싶어서', '지금도 할 수 있어용', '혼나지 않아?', '안 걸릴 자신이 있으니까ㅎㅎ', '그래', 'ㅎㅎㅎ', '왜?', '구냥여', '너무 심심해', '왜 심심하징', '그러게 할 게 너무 없어', '뭐하는데', '나 폰만져 누워서', '심심하겠넹', '응 나 지금 그래서 지금 그거 볼려고', '뭐요', '말하기가 그런데', '??', '왜?', '뭐 볼려구요?', '말하기가 조금 그런데', '뭔데요', '진짜 말해도 돼?', 'ㅇㅇㅇ', '야동이야 내가 보려는게', '아하 그러쿠낭', '너무 심심해서 보려구', '보세용']"
국민어장,음란채팅,chat0422,"['안녕, 야한얘기 어때', '안녕하세요', '안녕~, 머해?!?, 야한얘기하자, 싸고싶다', '싸세요', '놀자, 싸게해줘', '저 학생이에요..;;', '알앜ㅋㅋ장난이야', '장난 아니였으면서', '장난이야~!, ㅎㅎㅎ, 싸고싶긴하지만', '그러지 마세요']"
국민어장,음란채팅,chat0424,"['섹스', '?', 'ㅅ ㅅ', 'ㅇㅇ', 'ㅅㅅㅈㅈㅂㅈ 난ㅈㅈ넌ㅂㅈ ㅅ ㅅ', ';;;', '싫어?', '뭐가요?', '섹스', '싫고 좋고할게 뭐 있어요', '좋나봐', '그게 중요한가요', '그럼?', '별로 안 중요한거 같아요', '아냐 섹스는 중요해 쾌락이 좋자나', '쾌락은 다른걸로도 얻을 수 있죠', '자위는 별로야', '그러쿤용', '넌 만족해?', '잘 안해요 별로 하고싶지도 않아요', '왜', '그냥요', '근데 해본적은 있잖아', 'ㅇㅇ', '그땐 별로였나?', '넴넴', '너가 아직 섹스를 안해봐서 그래', '그럴까요', '그치', '모르겠네요', '해봐', '알았어요']"
국민어장,음란채팅,chat0428,"['ㅎ ㅇ', '안녕하세요', '뭐하구 있음요?', '학교에 있어요', '아 학교서 몰래 하는거?', '넴', '아~ 학교서 사진 찍어봤나?', '아뇨', '찍어볼래? 보고싶네', '사진 안돼요', '왜 ㅋㅋㅋ', '수업중인데…', '잠깐 장실가서 찍어봐', '안할거에요', '보고싶은데', '죄송합니다', '자위는 하니?', '잘 안해요', 'ㅋㅋ손으로 보지 쑤셔?', '아뇨 잘 안한다니까요', '하긴 한다는거 아냐', '잘 안해요', '할 때 어떻게 하냐고', '안 말해줄건데요', '응 ㅅ ㄱ', '네']"
국민어장,음란채팅,chat0429,"['하이', '안녕하세요', '집?학교?', '학교', '채팅해도돼', '몰래몰래ㅎㅎ', '채팅하는거 조아해?', '대화하는거 좋아하죠', '야한거는?', '잘 모르겠네용ㅎㅎ', '경험은?', 'ㅎㅎㅎㅎ', '아직?', '내년에 고1돼요', '중딩?', '넴', '모솔이야', '나는 남친있는데', '첫사랑?', 'ㅇㅇ', '첫키스는?', '그런게 궁금해요?', '웅, 부끄러', 'ㅇㅇ', '챗인데 머가부끄러', '그냥 말하기 싫어요']"
국민어장,음란채팅,chat0432,"['똑똑', 'ㄸ ㄸ', '수업은 받을만 한가', '그냥 그렇죠 뭐…', '그런 슬픈 말을 하다니 어린 사슴이여…', 'ㅎㅎㅎ', '오늘은 몇시까지 공부를?', '4시 넘어서요?', '4시에 영등포로 찾아가서 괴롭혀주겠어… 는 훼이크고 힘들게 사는구나 너', '바로 집에 갈거에요', '나도 바로 집에 갈 거에요… 힘없어 오늘', 'ㅎㅎㅎ', '나도 사람이라고!! 맨날 그렇게 어 그러면 쓰러져', '맞아요', '역시 고수는 알아보는구나', 'ㅋㅋㅋㅋㅋ', 'ㅎㅎ 이걸로 몇 명 만나봄?', '어플 많이 안써봤어요', '대화만 해봄?', '네', '나도 이거는 거의 대화만 해봄… 공부하고 운동하고 하면 여자랑 놀 힘이 안남음', '다른 어플 뭐 하는 거 있으세요?', '전에 1키로인가 그거 몇 번 해보고 랜덤채팅? 뭐 이런거해보고 너는 뭐뭐 해봤는데?', '1키로로 사람 많이 만났어요? 저는 거의 처음 써봐요', '나도 귀찮아서 거의 대화만 하고 3명인가 밖에 안 만나봤어', '보통 만나서 뭐해요?', '술 먹을때도 있고 노래방 갈 때도 있고 보통 그냥 놀지? 거의 하고 싶은거 같이 하는 편이라 뭐 하자 그러면 바로 실행!!', '그러쿠낭', '넌 만나면 뭐하고 놀 것 같았는데?', '모르죠', '하고싶은건 있음? 이거만의 장점이 있자나', '이거만의 장점이 뭐에요?', '서로 모르니까소문날일이 없…', '어떤 소문?', '동네에서 놀면 누가 누구 만났다 그러고 괜히 귀찮은데 이건 그런거 없어서 좋음', '그러쿠낭', '인정? 인정! 넌 아는사람이랑 노는게 더 편해?', '그렇죠', '나도 편하긴 그게 더 편하던데 이것도 가끔하면 재밌음 ㅋㅋ', '그렇군요', '별로 눈치볼게 없잖아 너도 심심해서 이거 하는거 아님?', '맞아요', '사람 마음 다 비슷하지 뭐… 어떻게 부드럽게 표현하나 그 차이지. 받아들이기 편하게', 'ㅇㅇㅇ', '학원은 안가?', '오후에 가죠', '피곤하겠다… 고3이니까 주말에도 가지?', '고3 아니에요 내년에 고1돼요', '앗… 19라길래 옛날에 중3 만난적 있었는데ㅋㅋㅋ', '만나서 뭐해요?', '걔가 엄청 착한데 되게 솔직했어가지고 음… 이것저것 많이 하고 놀았어. 그래 니가 생각하는 그거 그 이상', '이것저것 무엇', '공원에서 에그 꼽고 산책하고 머리잡힌채로 뒷치기하고 등등?', '그렇구낭', '넌 왠지 호기심은 많을 듯ㅋㅋ', 'ㅎㅎㅎ', '별로 나 나쁘고 그런 느낌은 안드는데', '모르겠네요', '넌 어떤 취향인데', '별로 취향이 없어요 무색무취', '위험하지만 않으면 물들어보고 싶은 그런건가?', '걍 생각이 없어요ㅎㅎ', '너 그동안 힘들었구나…', 'ㅎㅎㅎ', '내가 니 이야기 들어도 어디 소문내지도 않음… 편하게 말하셈', '저는 뭐 할 얘기도 없어요', '너무 무난하게 살아서?', '넴', '그거도 나름대로 힘든점이 있지 않을까? 알게모르게 스트레스 쌓였을듯', '잘 모르겠어요 그냥 저냥', '일단 난 어릴때 그랬었음ㅎㅎ', '저도 그런거 같아요', 'ㅎㅇㅎㅇㅎㅇ']"
국민어장,음란채팅,chat0434,"['안녕하세요ㅎ', '안녕하세요', '머해영', '학교에 있어요', '아아ㅋㅋ 수업중이에요?', '네 수업중이에요', '흠흠 그럼 못놀라나', '학교 4시 넘어서 끝나요', '4시에 놀 수 있어요?', '아뇨 학원가야해요', '아ㅜ 그럼 언제 놀 수 있는거야', '놀기 힘들겠죠', 'ㅠ', 'ㅎㅎㅎ', '그럼 대화나 해야겠네', '대화해요', '무슨대화할까요', '그냥 아무대화나 좋아요', '으음 야한거 좋아하실라나?', '야한거요?', '네', '잘 모르겠어요', '으음 야한얘기 해도 되나…', '전 상관없어요', '가슴 몇 컵이에요', '안 알려줄거에요', '왜요', '그냥요']"
국민어장,음란채팅,chat0437,"['안녕~~', '안녕하세요', '방가워~', '반가워요', '따로 찾는 상대가 있어?', '어떤 상대요?', '걍 채팅하려고?', '뭐 다른거가 있나요?', '영상 판다는 친구들도 있고 야한 얘기 원하는 친구들도 있고 조건만남 한다는 친구도 있고 등등… 학생이야?', '저 내년에 고1돼요', '그럼 중학생? 남친은 있고?', '넴', '남친은 몇학년인데?', '동갑이요', '그럼 야한 질문 해도돼?', '왜요?', '궁금해서 일상적인 대화는 재미 없잖아… 남친이랑 섹스해봤어?', 'ㅎㅎㅎ', '해본거야 안해본거야?', '얘기 안할건데요', '음… 그럼 키스는?', '이야기 안해줄겁니당', '해주라~ 따먹혔구나 이궁~', 'ㅎㅎ', '키가 몇이야?', 160, '아담하네. 몸매는 날씬한편 아님 통통?', '말랐어요', '많이 먹어야겠다. 마름 어떡해… 하긴 뚱뚱한거보다는 훨 났지… 혹시 자위도 해?', '많이 안해요', '가끔은 하는구나. 손가락으로?', '모르게씀당', '자기가 하면서 모르긴… 누가 대신해줘?', '얘기 안해줄거에요', '넘 팅기는거 아냐? 남친이 너 애무도 잘해줘?', '궁금해하지 마세요', '궁금해 혹시 남친 고추도 빨아봤어?']"
국민어장,음란채팅,chat0440,"['하이요', '하이요', '뭐해?', '수업듣고 있어요', '학교야?', '넹', '혹시 라인해?', '안해요', '하나 만들엉', '시렁', '왜잉', '그냥', '남친있어?', 'ㅇㅇ', '남친이랑 했어?', '안 말할건데ㅎ', '알려줘ㅋㅋ', '싫어요', '했구나ㅎ 괜찮았어?', '모르겠는데요', '너는 니가 리드하는게 좋아 아니면 받는게 좋아?', '그냥 생각이 없어요', '알려주라', '다 좋아요', '그럼 스킨쉽할때 어디가 좋아?', '몰라요', '그럼 어떨때 하고 싶어', '별로 안하고 싶은데', '너 몇ㅅ살이야?', '내년에 고1돼여', '하 미안', 'ㅎㅎ', '파이팅', '네', '심심하면 챗 해', 'ㅎㅎ']"
국민어장,음란채팅,chat0442,"['야한 얘기도 가능?', '안녕하세요', 'ㅋㅋㅋ말 놔요 그냥', 'ㅇㅋ', '아무 얘기나 해두돼?', 'ㅇㅇ', '아니 나 관계를 가진지 1년이 넘어가서 요즘 미칠거 같은데 조건하는건 오바겠지?', '저 학생인데…', '아니 너한테 하자는게 아니고 여기 그런 사람들 많자나', '맞아요 많은거 같아요', '반말해두돼ㅋㅋㅋ 하는거 오바지? 여기서 조건하는거', '좋은건 아닌거 같아요', '맞아 참아야지', 'ㅇㅇ', '성욕없는 사람도 있나 근데', '모르겠네요 다 있지 않을까요', '없으면 편할텐데ㅋㅋㅋ 보통 여자들은 어릴때 많이 없잖아', '그런거 같아요', '너도 아직은 많이 없지? 제발 반말해줘ㅋㅋ', 'ㅇㅇ', '신기하다 여자들 어떻게 20살 넘어가면 갑자기 다들 성욕이 쎄지냐ㅋㅋ', '저도 모르죵…', '너는 별로 없어?', '저는 없는거 같아요', '그럴 수 있지 야동 같은것도 안봐 그럼?', '잘 안봐요', 'ㅋㅋㅋ 보긴봐?', '가끔?', 'ㅋㅋㅋㅋ와 변태다 변태!', 'ㅎㅎ', 'ㅋㅋ장난이고 보면 어떤거봐? 진짜 궁금', '몰라요 기억도 안나요', 'ㅋㅋㅋ 진짜 많이 안보나보네 경험은 없지?', 'ㅎㅎㅎ', '있어?ㅋㅋㅋ 있네 있어! ㅋㅋㅋㅋ', '모르겠네요', 'ㅋㅋㅋㅋ뭘 몰라ㅋㅋㅋㅋ 누구랑 했어?ㅋㅋㅋ']"
국민어장,음란채팅,chat0446,"['안녕!!', 'ㅎ ㅇ', '야한거좋아해?', '몰라요', '자위하지?', '잘 안해요 안알려줄거에요', '몇 살이야?', '내년에 고1돼요', '섹스해봤어?', '안말해줄거임', '해봤나보네ㅋㅋㅋㅋ', 'ㅎㅎ']"
국민어장,음란채팅,chat0448,"['변인데 쪽지해도 될까요? 조심스레 여쭤봅니다', '변이 뭐죠?', '아 변태라는 말인데 아니시라면 실례했습니다', '처음해봐서 몰라요 넹', 'ㅋㅋㅋ넹넹']"
국민어장,음란채팅,chat0451,"['저랑 야하게 놀아요ㅎㅎ', '안녕하세요', '19살이에요?', '아뇨 내년에 고딩돼요']"
국민어장,음란채팅,chat0454,"['ㅎㅇㅎㅇ 모해', '수업듣고 있어요', '아ㅎㅎ 근데 너 교복치마 짧게 입어?', '그냥 보통으로 입어요', '보통이면 어느 정도지', '그냥 남들 입는 만큼', 'ㅋㅋ사진있어?', '사진 없어', 'ㅠㅠ찍음되지ㅎ', '수업중이라 안댐', '수업  끝나고ㅎ', '시러 안찍을거야', '흠 알겠어', 'ㅎㅎ']"
국민어장,음란채팅,chat0457,"['가슴 커?', '안 커', '한 B 정도?', '몰라 그 정도 될까', '오잉 브라 사이즈 몰렁?', '난 알지', '한 75B??', '몰라두대여', '이잉 궁그맹', '알 필요 없어요', '아잉 지금 뭐해', '수업 듣고 있어요', '수업때 이런거 몰래 해도 안걸려?', '몰래하구 있어용', '아항 남친있우?', 'ㅇㅇ', '글쿠먼 요샌 고딩들 수업 몇시에 끝나?', '야자하면 늦게까지 하죠']"
국민어장,음란채팅,chat0461,"['변?', 'ㅎㅎㅎ', '맞아??', '뭔지몰라요', '야한거 좋아해?', '잘 모르겠어요', '이항 다리 예뻐?', '다리 안 예뻐요', '보여줄 수 있어?', '안돼요', '보구싶은데 다리면 그냥 좋아해서내가 보기엔 다 예뻐', '한강다리 봐요 그러면 엄청 많잖아', '니 다리 보고 싶어', '내 다리나 너 다리나 차이 없어요', '아깝네ㅠ', 'ㅇㅇㅇ', '지금 뭐해?', '수업 듣는뎅', '학생이구낭 무슨 수업', '영어수업', '대학생?', '내년에 고딩대여', '아항 요즘에는 수업시간에도 폰 가능하구낭', '몰래하구 있어용', 'ㅋㅋㅋㅋㅋ꿀잼이겠네', 'ㅎㅎㅎ']"
국민어장,음란채팅,chat0464,"['안녕하세요~', '안녕하세요', '혹시 대화의 수위가 높아도 되나요? 싫으시면 삭제해주세요… 죄송해요', '대화의 수위라는게?', '그렇고 그런이야기져…', '아항', '별로인가요?', '잘 모르겠어용', '음… 성관계는 해보셨어요?', '저 학생이에요', '전 중1때부터 했는걸요', '그러쿤용 전 중3이에요 내년에 고딩대여', '아 그렇군요', 'ㅎㅎ']"
국민어장,음란채팅,chat0466,"['ㅎㅇ쿨하게 같이 라인?', '라인안해요', '응 영통하고 싶어서ㅎ', '영통 안해요', '응ㅎㅎ고딩?', '내년에 고딩돼요', '아 미안ㅎ', '넴']"
국민어장,음란채팅,chat0467,"['반가워요~', '안녕하세요', '네~ 아무 이야기 되나요?', '네', '야톡해요~', '야톡이요?', '야한이야기 19금 이야기해요~', '어떤 이야기요?', '그쪽 가슴이랑 아랫쪽 거기 만지구 시퍼용…', '저 학생이에요', '야한거 안 좋아해요?', '저 중3인데', '중3도 야한거 좋아하던데', '좋아할수도 있죠', '만지고 싶어요…', '니꺼 만져요…', '만져줘', 'ㄴ ㄴ', '꽂고시퍼… 벌려줘… 섹스 해봤어요?']"
국민어장,음란채팅,chat0469,"['노예녀 할래?', '??', '?노예녀 할 생각 있니', '톡으로여?', '라인이나 톡으로 사진영상 가능해야하고', '저 학생인데요', '나이 노 상관인데 말만 잘 들으면 돼. 얼굴 몸매 신경안써', '죄송해요 안할게요…', '아왜애애애 딱 좋은데 얼굴은 안나와도 되는디', '죄송해요 싫어요', '에잇 쳇', '죄송합니다', '노예녀 돼라']"
국민어장,음란채팅,chat0470,"['ㅎㅇ저랑 놀아요', '안녕하세요', '안녕하세요ㅎㅎ 어떤 사람 찾아요?', '어떤 사람이요?', '찾는 사람 있으세요?', '잘 몰라서…', '이 어플로 뭐하실 거에요', '몰라요 처음깔아봐서', '고등학생이에요?', '내년에 고등학생돼요', 'ㅇㅎㅇㅎ남자친군 있어요?', '넴', '저랑 뭐하실래요? 내년 고1이면 19살 아니지 않아요?', '16살인뎅', '음… 뭐하면서 놀까요', '잘 모르겠는데…', '야한거 좋아해요?', '잘 몰라요ㅎㅎ', 'ㅎㅎ경험있어요?', '없어요', '남친 있는데?!', '몰라요 얘기 안할겁니당']"
국민어장,음란채팅,chat0473,"['심심해서 구러니', '넴', '뭐하고 싶어', '모르겠어용', '너 대학생이니 아닌가 고3… 말하지 않아도 돼… 남친있니, 요즘 기본인가', '저 중학생인데… 중3', '아 그랭 그럼 남친은 없지. 남친 없으면 심심하겠당. 남친 하나 있어야 그래도 좋잖아. 하나 사겨야지', '그래야죠', '웅 맘에 드는 남학생은 없어?', '여중이에요', '아 그러쿠나 안되겠네 그럼. 그래서 여기서 그냥 심심할 때 시간 보내면서 있는거야?', '몰라요 오늘 처음 해보는거라', '그래 그러쿠나 너 집엔 언제가니 학원 들렸다가 늦게 가겠지?', '늦게 들어가요 9시 넘어서', '그렇구나 집에 가면 피곤해서 금방 자겠당', '맞아요ㅎㅎ', '그러니 남친 사귈시간은 학원이나 채팅사이트겠네… 학원에 잘생긴 학생도 찾아보지', '딱히 제가 관심이 없어서 그런가바여', '그러쿠나 그럼 호기심도 없어? 성적 호기심 같은거… 너도 야동 보고 그럴거 아니야', '가끔보죠 잘 안봐요', '글쿠나. 자위도 하지?', '잘 안해요', '그러쿠나', '넴넴', '너 모범생이구나', '그냥 의욕이 없는거 같아요', '그러니', '넴', '그럼 넌 아직 관계경험도 없구나 또래중에 있는 애도 있을텐뎅', '그러겠죠 뭐 어때여', '그랭', 'ㅎㅎ', '너 매우 건전한 학생이구나 좋네', '고맙슴당', '그랭ㅎㅎ 그럼 공부 잘하고 이따 이야기하갱. 어제 그시간이구낭 또 이야기 할랭ㅎㅎ', '안녕하세요', '그래요 어젠 잘 보냈궁 또 이야기 하장. 학교는 끝났니 아직 안끝난거 같은데', 'ㅇㅇㅇ 안끝', '그럼 쉬는시간?', 'ㅇㅇㅇ', '수업은 언제 시작행', '시작했어요', '무슨 수업', '영어', '영어ㅠ 컥', 'ㅎㅎㅎ', '고생이네ㅎㅎ', 'ㅎㅎㅎ', '난 공부 열심히 하라는 말은 안할께… 공부 힘들어ㅎㅎ', '알겠어요', '수업은 몇시에 끝나니', '늦게 끝나요', '힘들겠네']"
국민어장,음란채팅,chat0477,"['안녕 나도 고3인데 혹시 라인으로 나 하는거 봐줄 수 있어? 보기만 해도 돼ㅎ', '안녕하세요', '응 ㅎ라인 할 수 있어??', '라인 안해요', '깔아줄 수는… 아디줄게 하는거 봐줭', '저 학생이에요', '나도 고3학생인데…', '난 내년에 고딩되는데', '아하… 봐줄 수 없을까? 난 괜찮은데', '죄송해요 안할게요']"
국민어장,음란채팅,chat0480,"['하이 오빠랑 야상극할랭ㅎ 심심… 응?', '야상극이 뭐에요', '야한스토리, 흥분되는 이야기 상황극ㅎㅎ ㅈㅇ도하면서 오빠랑 놀랭?', '저 학생인데요', '고딩?', '내년에 고딩되는뎅', '중딩ㅎㅎ 오빠 중딩 좋아ㅎㅎ 오빤 대딩이야… 집? ㅈㅇ는 자주해? 앙ㅎㅎ?', '죄송해요 안할래요', 'ㅠ 미안', '네', '심심하면 놀장 ㅠ 상극인뎅 같이 말놓고 오빠라고 불러주고…', '죄송해요 안할게요', '라인친구할래 그럼?', '아뇨 죄송합니다.', 'ㅠㅠㅠㅠ??']"
국민어장,음란채팅,chat0481,"['벗고 라인 영상할래요~ 기프티콘 드려용ㅋ', '저 16살인데요', '할래요?', '영상통화요?', '네~~ㅎㅎ얼굴 안보이게요!!', '죄송해요 안할래요', '기프티콘 줄게용', '죄송합니다', '2분~정도', '싫어요 안할게요']"
국민어장,음란채팅,chat0482,"['이름으로 야행시 지어줄겡', '야행시가 뭐에여', '야한 행시!', '저 학생인데… 16살', '웅 머 어때 이름머야', '그런거 안할래용…', '힝 꼬무룩', '죄송합니다', '너무행', 'ㅎㅎ', 'ㅜㅜㅜ', '안할거에요 왜 자꾸…', '뀨우']"
국민어장,음란채팅,chat0483,"['ㅎ ㅇ', 'ㅎ ㅇ', 'ㅎㅇ나쁜친구? 만나서 스시?', '나쁜친구?', 'ㅇㅇ 나쁜친구 원해?', '나쁜 친구가 뭐에요', '헐 아직도 어린가보네', '왜요', '오시발 눈부셔', '?', '니 아이디색 나쁜 친구가 19살인데 몰라?', '저 16살인데요']"
국민어장,음란채팅,chat0484,"['저요!', '안녕하세요', '안녕하세용', '네', '발 보여줘요 발보여주면 안돼요?', '발은 왜요? 저 학생이에요', '저 발 좋아해서요 양말 신은 상태 한번만 보여줘요', '죄송합니다 싫어요', '왜요', '그냥요', '양말 제가 살게요 2개에 3만원 냄새 심한걸로', '죄송합니다 싫어요', '그럼 만날래요?', '네?', '만나자구요 맛있는거 사줄게요!', '싫어요 안녕']"
국민어장,음란채팅,chat0485,"['ㅎ ㅇ', 'ㅎ ㅇ ㅇ', '학생이에요? 몇살이에요?', '네 학생이에요', '사진있어요?', '사진 안돼요', '몸매가 어떠신지 궁금해요~', '죄송해요 사진 안돼요ㅠ']"
국민어장,음란채팅,chat0486,"['야한거 묻고 답할까요?', '저 학생인데요…', '괜찮은데… 별로에용?', '저 16살인뎅', '괜찮아요', '죄송해요 안할게요…']"
국민어장,음란채팅,chat0487,"['야상극할래요?', '야한 상황극이요?', '네', '저 16살인뎅…', '나도 16살인데', '안할랭', '?? 나이 때문에??', '웅 그냥 안할래', '그래']"
국민어장,음란채팅,chat0489,"['안녕 야하게 놀래? 지금 자지 발정나서 껄떡껄떡대', '저 학생인데요…', '실제로 만나서 하잖게 아니야', '저 중3인데 이런거 안할래요', '이런게 뭔데', '야한거요', '야한거 별로 안 좋아해?', '별로 안 좋아해요 죄송합니다', '죄송할건 없지', '알겠어요']"
